2238,Explain Code in VS Code,285,https://www.producthunt.com/r/37f02b0af3d434,1 Review,5.0/5,['Hahnbee Lee'],"['Hahnbee Lee', 'Han Wang', 'Yoshi Torralva']","['DEVELOPER TOOLS', 'ARTIFICIAL INTELL...', 'PRODUCTIVITY']"
2239,Accounts by Cashfree,319,https://www.producthunt.com/r/28a888b15b53d0,1 Review,5.0/5,['Akash Sinha'],"['Akash Sinha', 'Siddharth Sehgal', 'logesh chidambaram', 'Sparsh Jain', 'Shubham Atlani', 'Harsha Vardhan Chandra', 'Vibhor Jain', 'Charan Sriramula', 'Aman Siddhartha', 'Priyesh Agarwal', 'Reeju Datta']","['OPEN SOURCE', 'USER EXPERIENCE', 'FINTECH', 'INTERNET OF THINGS', 'DEVELOPER TOOLS', 'TECH', 'APIS']"
2240,Galaxy Mac OS X Remastered Wallpapers,207,https://www.producthunt.com/r/220ca7b9597d97,No reviews until now,No Review Score until now,['Rafael Conde'],['Rafael Conde'],"['WALLPAPER', 'MAC']"
2241,Social Rebel,280,https://www.producthunt.com/r/23b86485f0738e,No reviews until now,No Review Score until now,['Trey Cannon'],['Trey Cannon'],"['OPEN SOURCE', 'SOCIAL MEDIA TOOLS', 'ANALYTICS', 'MARKETING', 'INTERNET OF THINGS', 'SOFTWARE ENGINEERING', 'ARTIFICIAL INTELL...', 'PRODUCT HUNT', 'MONEY', 'PRODUCTIVITY']"
2242,Fella,172,https://www.producthunt.com/r/793af963ec79d6,1 Review,5.0/5,['Kat Manalac'],"['Richie Cartwright', 'Luke Harries']","['BIOHACKING', 'TECH', 'MEDTECH', 'HEALTH AND FITNESS']"
2243,MillionDollarTokenPage.com,161,https://www.producthunt.com/r/e4d6cdc051aae7,7 Reviews,3.0/5,['Chris Messina'],"['Krishan', 'A Fox']",['CRYPTO']
2244,Post Generator,85,https://www.producthunt.com/r/53bee596456f07,1 Review,5.0/5,['Anuraj P'],['Anuraj P'],['PRODUCTIVITY']
2245,POSTER I LOVE,118,https://www.producthunt.com/r/40d3186c9034fc,3 Reviews,5.0/5,['Marc Levin'],"['Alex Nowak', 'Marc Levin']","['MARKETING', 'DESIGN TOOLS']"
2246,Page2API,76,https://www.producthunt.com/r/1ed9680ffe97db,No reviews until now,No Review Score until now,['Nicolae Rotaru'],['Nicolae Rotaru'],"['MARKETING', 'DEVELOPER TOOLS', 'TECH', 'APIS']"
2247,Tailwind Palette,64,https://www.producthunt.com/r/7ae2bd1979e97b,No reviews until now,No Review Score until now,['Meet Zaveri'],['Meet Zaveri'],No Industry type
2248,KnowCode,66,Link not present,1 Review,5.0/5,['Bruno Muniz'],['Bruno Muniz'],"['DEVELOPER TOOLS', 'NO-CODE', 'USER EXPERIENCE']"
2249,Wakeout for Mac,59,https://www.producthunt.com/r/3b79e140f50f15,No reviews until now,No Review Score until now,['Pedro Wunderlich'],"['Pedro Wunderlich', 'Andres Canella']","['MAC', 'MAC MENU BAR APPS', 'IPHONE']"
2250,Artra,55,https://www.producthunt.com/r/3a70fbe8c98bf2,No reviews until now,No Review Score until now,['Tommy Bowden'],"['Tommy Bowden', 'Ian Wallace']","['ART', 'MOVIES', 'MARKETING', 'SPACE', 'PHOTOGRAPHY', 'MUSIC']"
2251,CLB Emoji,51,https://www.producthunt.com/r/00824deb66089e,No reviews until now,No Review Score until now,['Niko Draca'],['Niko Draca'],"['MUSIC', 'DRAKE', 'EMOJI']"
2252,speechx,47,https://www.producthunt.com/r/e5f35feddcdbcf,No reviews until now,No Review Score until now,['Raj Kasi'],['Raj Kasi'],"['EDUCATION', 'ARTIFICIAL INTELL...', 'AUDIO AND VOICE', 'PRODUCTIVITY']"
2253,BASH,50,https://www.producthunt.com/r/a499a9b4961a8b,No reviews until now,No Review Score until now,['Joost Carpay'],"['Joost Carpay', 'Thijs Slijkhuis', 'Maarten Oudejans']","['TECH', 'EVENTS']"
2254,Signally,48,https://www.producthunt.com/r/70b2c19239e152,No reviews until now,No Review Score until now,['Phil Harper'],['Phil Harper'],"['CRYPTO', 'SOCIAL MEDIA TOOLS']"
2255,VUIchallenge,41,https://www.producthunt.com/r/1b0d159e5c5b76,No reviews until now,No Review Score until now,['Jesús Martín'],['Jesús Martín'],"['USER EXPERIENCE', 'ARTIFICIAL INTELL...', 'ALEXA SKILLS', 'DESIGN TOOLS']"
2256,Stellify,39,https://www.producthunt.com/r/581cb6a66b5458,No reviews until now,No Review Score until now,['Matthew Anderson'],['Matthew Anderson'],No Industry type
2257,Tok Reviews,39,https://www.producthunt.com/r/20825517e03665,No reviews until now,No Review Score until now,['Bernat Diez'],['Bernat Diez'],"['MARKETING', 'E-COMMERCE', 'SALES']"
2258,API BOT,37,https://www.producthunt.com/r/cf9d743d5fa5f7,No reviews until now,No Review Score until now,['abrie els'],['abrie els'],No Industry type
2259,APPA Notify,37,https://www.producthunt.com/r/ad02382430d7f6,1 Review,5.0/5,['Ugur DOGAN'],"['Ugur DOGAN', 'Burak Kaşıkcı']","['NEWS', 'USER EXPERIENCE', 'WEB APP']"
2260,Mirror,33,https://www.producthunt.com/r/b9c0c6e2b157e9,No reviews until now,No Review Score until now,['Kenefe'],"['Kenefe', 'Francesca']","['PRODUCTIVITY', 'DESIGN TOOLS']"
2261,GGMorse,31,https://www.producthunt.com/r/7886b8064ae262,No reviews until now,No Review Score until now,['Georgi Gerganov'],['Georgi Gerganov'],"['IPHONE', 'TECH', 'AUDIO AND VOICE', 'ANDROID']"
2262,Ppoll,30,https://www.producthunt.com/r/57048ee6ffdb43,No reviews until now,No Review Score until now,['ichiroadris'],['ichiroadris'],"['SAAS', 'PRODUCTIVITY']"
2263,LiveAgent Customer Service Academy,30,https://www.producthunt.com/r/74bd724e388d8c,No reviews until now,No Review Score until now,['Daniel Pisoň'],['Daniel Pisoň'],"['MARKETING', 'PRODUCTIVITY']"
2264,Brain Test,31,https://www.producthunt.com/r/dbaed3df21b998,1 Review,5.0/5,['Max X'],['Max X'],"['INDIE GAMES', 'FREE GAMES', 'EDUCATION', 'GAMES', 'ANDROID']"
2265,Classify House,25,https://www.producthunt.com/r/9f812d09b0d787,No reviews until now,No Review Score until now,['Cody Krecicki'],['Cody Krecicki'],"['ARTIFICIAL INTELL...', 'PRODUCTIVITY']"
2266,EZ Notes,23,https://www.producthunt.com/r/51b79bf39fda9e,No reviews until now,No Review Score until now,['Alex M'],['Alex M'],"['PRODUCTIVITY', 'NOTE', 'TECH', 'ANDROID']"
2267,TezID,24,https://www.producthunt.com/r/112cd922e03758,No reviews until now,No Review Score until now,['Jon Arne Sæterås'],"['Jon Arne Sæterås', 'Asbjørn Enge']","['CRYPTO', 'TECH', 'FINTECH']"
2268,Jab Finder,25,https://www.producthunt.com/r/60d99c7e182a42,No reviews until now,No Review Score until now,['Kaushalya Rathnayake'],['Kaushalya Rathnayake'],"['MEDTECH', 'TECH']"
2269,AdSets,898,https://www.producthunt.com/r/5f473273faad11,8 Reviews,5.0/5,['Akhil BVS'],['Akhil BVS'],"['ADVERTISING', 'MARKETING']"
2270,Nansen,599,https://www.producthunt.com/r/e9bbd39ad94a8c,8 Reviews,5.0/5,['Aditya'],"['Evgeny Medvedev', 'Ingrid', 'Alex Svanevik', 'Journey', 'Akshay', 'Paul Harwood', 'Darren Lim', 'Aditya Ramasubramanian', 'Daniel', 'Hans Olav', 'Diego Bernardo']","['CRYPTO', 'TECH', 'ANALYTICS']"
2271,RevSync,364,https://www.producthunt.com/r/aa9bf13c0d7ec5,3 Reviews,4.4/5,['David Lo Dico'],['David Lo Dico'],"['TWITTER', 'EMAIL NEWSLETTERS']"
2272,Phantom,367,https://www.producthunt.com/r/4c927be1a5f9d2,4 Reviews,5.0/5,['Aditya'],"['Francesco Agosti', 'Brandon Millman', 'Chris Kalani']","['CRYPTO', 'PRODUCTIVITY']"
2273,Cibo,277,https://www.producthunt.com/r/9f8a1aa1276877,2 Reviews,5.0/5,['Jordi Bruin'],['Jordi Bruin'],"['AUGMENTED REALITY', 'IPHONE']"
2274,Adtuo,262,https://www.producthunt.com/r/f0f2ed8dad1483,1 Review,4.4/5,['Kevin William David'],"['Paula Gutiérrez', 'Mike Ivars', 'Víctor Arenas', 'Mª José Ivars', 'Elena Aznar']","['ADVERTISING', 'TECH', 'MARKETING']"
2275,Holly Health 2.0,212,https://www.producthunt.com/r/de94f4744f4b7f,1 Review,5.0/5,['Grace Gimson'],"['Grace Gimson', 'Claire Wu', 'Inês Graça', 'Daniela Mercado Beivide', 'Jos Shepherd']","['IPHONE', 'HEALTH AND FITNESS', 'PRODUCTIVITY', 'USER EXPERIENCE', 'ARTIFICIAL INTELL...', 'ANDROID']"
2276,Campaignware,216,https://www.producthunt.com/r/061ca73f3c819b,5 Reviews,5.0/5,['Dan Siepen'],"['Adam Mussa', 'Adam Jackson']","['DESIGN TOOLS', 'INSTAGRAM', 'TWITTER', 'FACEBOOK', 'SOCIAL MEDIA TOOLS', 'EMAIL MARKETING', 'MARKETING', 'TECH', 'WEB APP']"
2277,Playsit,180,https://www.producthunt.com/r/4edac7692161d9,1 Review,5.0/5,['Viktor Kram'],"['Viktor Kram', 'Artem Davydov']","['GAMES', 'IPHONE']"
2278,Vybe,169,Link not present,5 Reviews,3.6/5,['Arnav Bathla'],"['Arnav Bathla', 'Shlok']","['TECH', 'CRYPTO']"
2279,Dungeons and Data Structures,113,https://www.producthunt.com/r/2386ec11b99c0d,1 Review,5.0/5,['Ben'],"['Ben', 'Joy Zhang']","['ARTIFICIAL INTELL...', 'BOTS', 'GAMES', 'EDUCATION']"
2280,SquareOne,169,Link not present,3 Reviews,5.0/5,['Ian Burgess'],"['Ian Burgess', 'Chris McCarney']","['SALES', 'SAAS', 'ARTIFICIAL INTELL...', 'PRODUCTIVITY']"
2281,Membercord,75,https://www.producthunt.com/r/f16dc7c454ae73,No reviews until now,No Review Score until now,['Joel Nyberg'],['Joel Nyberg'],No Industry type
2282,Foraged,63,https://www.producthunt.com/r/a3c33cf60fc969,3 Reviews,5.0/5,['Jack Hamrick'],['Jack Hamrick'],"['E-COMMERCE', 'OUTDOORS', 'COOKING']"
2283,BeeTrendy Daily,51,https://www.producthunt.com/r/ae18ed73435fa7,No reviews until now,No Review Score until now,['Kevin William David'],['Rajat Vaghani'],"['EMAIL NEWSLETTERS', 'TECH', 'NEWS']"
2284,Pearl,56,https://www.producthunt.com/r/bfee9c1fc89702,No reviews until now,No Review Score until now,['Matt Waller'],['Matt Waller'],"['IPAD', 'MAC', 'HEALTH AND FITNESS', 'IPHONE']"
2285,Emoji + Color,58,https://www.producthunt.com/r/16d8a05b527bb4,No reviews until now,No Review Score until now,"[""Aaron O'Leary""]",['Gala'],"['FUNNY', 'EMOJI', 'PRODUCTIVITY', 'APPLE', 'IPHONE']"
2286,Rocket Crew,49,https://www.producthunt.com/r/cbf18ab0d03049,No reviews until now,No Review Score until now,['Pierre R'],['Pierre R'],"['SPACE', 'HIRING AND RECRUI...']"
2287,Hawk Sales Prospecting Software,40,https://www.producthunt.com/r/94e18e43b25e6d,No reviews until now,No Review Score until now,['Mohamad Alasadi'],['Mohamad Alasadi'],"['TECH', 'MARKETING']"
2288,Hivebrite,42,https://www.producthunt.com/r/12c32b06fc02c8,No reviews until now,No Review Score until now,['Ravi Sethia'],['Jean Hamon'],"['TECH', 'MARKETING']"
2289,Pokedaily,33,https://www.producthunt.com/r/b500159019aaa5,No reviews until now,No Review Score until now,['Diamant L.'],['Diamant L.'],"['FUNNY', 'GITHUB', 'POKEMON', 'WEB APP']"
2290,ETHTalk,38,https://www.producthunt.com/r/9adb7a648e157d,No reviews until now,No Review Score until now,['Chun Rapeepat'],['Chun Rapeepat'],"['USER EXPERIENCE', 'TECH', 'PRODUCTIVITY']"
2291,Speed Brain,38,https://www.producthunt.com/r/4edad947a3d37d,No reviews until now,No Review Score until now,['Shubham Vernekar'],['Shubham Vernekar'],"['PRODUCTIVITY', 'STRATEGY GAMES', 'PUZZLE GAMES', 'FREE GAMES', 'EDUCATION', 'GAMES', 'ANDROID']"
2292,Cryplect,31,https://www.producthunt.com/r/05e48185cb7574,No reviews until now,No Review Score until now,['Marek Kesküll'],['Marek Kesküll'],"['TECH', 'CRYPTO']"
2293,NexPage,25,Link not present,No reviews until now,No Review Score until now,['Tan Zhi Rong'],['Tan Zhi Rong'],"['WEB APP', 'EDUCATION', 'TECH', 'BOOKS', 'APPLE', 'ANDROID']"
2294,Infinite Stopwatch,26,https://www.producthunt.com/r/168db22b9f8ab5,No reviews until now,No Review Score until now,['Erkan Karabulut'],['Erkan Karabulut'],"['PRODUCTIVITY', 'ANDROID']"
2295,Micro Invest,"1,333",https://www.producthunt.com/r/e949e51519cd9c,17 Reviews,4.6/5,['Mohd Danish'],['Mohd Danish'],"['INVESTING', 'WEB APP']"
2296,Therappy 2.0,429,https://www.producthunt.com/r/9923a0e25fda2f,5 Reviews,4.7/5,['Innokenty Nesterenko'],"['Kirill Struk', 'Maxim Volodin']","['PRODUCTIVITY', 'HEALTH AND FITNESS']"
2297,CBC List,298,https://www.producthunt.com/r/c9d8ea1b70b036,5 Reviews,5.0/5,['Akshit Verma'],['Akshit Verma'],"['PRODUCTIVITY', 'USER EXPERIENCE', 'MARKETING', 'GROWTH HACKING', 'DEVELOPER TOOLS', 'TECH', 'DESIGN TOOLS']"
2298,SheetHacks by Polymer Search,271,https://www.producthunt.com/r/8dfaa4945ccd59,3 Reviews,5.0/5,['Chris Messina'],"['Yasser Ansari', 'Ash Gupta']",No Industry type
2299,Loot,253,https://www.producthunt.com/r/1a0882c3ef3c44,3 Reviews,3.8/5,['Aditya'],['dom hofmann'],"['CRYPTO', 'ART']"
2300,Practice.dev 2.0,197,https://www.producthunt.com/r/a0d025731a09d4,No reviews until now,No Review Score until now,['Łukasz Sentkiewicz'],['Łukasz Sentkiewicz'],"['EDUCATION', 'GROWTH HACKING', 'CRYPTO', 'WEB APP']"
2301,Offline Text To Speech,166,https://www.producthunt.com/r/ef30209ec4e0c6,4 Reviews,5.0/5,['Virej Dasani'],['Virej Dasani'],"['PRODUCTIVITY', 'USER EXPERIENCE', 'INTERNET OF THINGS', 'GITHUB', 'TECH', 'GOOGLE', 'WEB APP']"
2302,Podopi,161,https://www.producthunt.com/r/da90fe68ad6fb6,2 Reviews,3.0/5,['Mickel'],['Mickel'],"['MARKETING', 'AUDIO AND VOICE', 'PRODUCTIVITY']"
2303,Online Countdown by Datelist,134,https://www.producthunt.com/r/2dc29aad4339cb,1 Review,5.0/5,['Alexis Clarembeau'],['Alexis Clarembeau'],"['PRODUCTIVITY', 'EVENTS', 'WEB APP']"
2304,Zipit,143,https://www.producthunt.com/r/4b9c84415b66a4,1 Review,5.0/5,['Dillon Peterson'],['Dillon Peterson'],"['DEVELOPER TOOLS', 'AMAZON']"
2305,RemotelyPro,71,https://www.producthunt.com/r/e658a7372062e8,No reviews until now,No Review Score until now,['Phillip LeMaster'],['Phillip LeMaster'],"['PRODUCTIVITY', 'HIRING AND RECRUI...']"
2306,periodical,74,https://www.producthunt.com/r/4f01d2b6606d5b,1 Review,1.0/5,['Michael Mangialardi'],['Michael Mangialardi'],"['PRODUCTIVITY', 'BOOKS', 'WEB APP']"
2307,PMThings Gantt Chart,63,https://www.producthunt.com/r/9ca5797797c53a,No reviews until now,No Review Score until now,['Alexey'],['Alexey'],"['REMOTE WORK TOOLS', 'PRODUCTIVITY']"
2308,Dapi 1.0,63,https://www.producthunt.com/r/01318fcbdf7851,No reviews until now,No Review Score until now,['wwayne'],['wwayne'],"['DEVELOPER TOOLS', 'PRODUCTIVITY']"
2309,GIZI,59,https://www.producthunt.com/r/9903f0f9b05639,No reviews until now,No Review Score until now,['Febin Babu Cheloor'],['Febin Babu Cheloor'],"['TECH', 'NO-CODE', 'IPHONE']"
2310,ValuableRare,46,https://www.producthunt.com/r/b20eb60f115536,No reviews until now,No Review Score until now,['Richard Fang'],['Richard Fang'],"['TECH', 'HOME']"
2311,Invoice Manager for Notion,46,https://www.producthunt.com/r/cc1a2b8fb26519,No reviews until now,No Review Score until now,['Sahil Vhora'],['Sahil Vhora'],"['FINTECH', 'MONEY', 'PRODUCTIVITY']"
2312,Nifty Comedians,49,https://www.producthunt.com/r/ab0ccd84c71179,No reviews until now,No Review Score until now,['Katy Kinsey'],['Katy Kinsey'],"['USER EXPERIENCE', 'INVESTING', 'CRYPTO', 'TECH', 'ART']"
2313,R2DTools,42,https://www.producthunt.com/r/f0140f27d81b9d,No reviews until now,No Review Score until now,['Alexandr Tikhonov'],['Alexandr Tikhonov'],"['DEVELOPER TOOLS', 'TECH', 'SAAS']"
2314,Classdoor,39,https://www.producthunt.com/r/cc345ca18aaa34,No reviews until now,No Review Score until now,['Anthony Bochrinis'],['Anthony Bochrinis'],No Industry type
2315,Open Source Collage,38,https://www.producthunt.com/r/8edc6426b51323,No reviews until now,No Review Score until now,['Bian Lee'],['Bian Lee'],"['EDUCATION', 'TECH', 'USER EXPERIENCE']"
2316,Neo Snake,32,https://www.producthunt.com/r/f7708edc5e1e1a,No reviews until now,No Review Score until now,['Michael Gavrilo'],['Michael Gavrilo'],"['FREE GAMES', 'GAMES', 'ANDROID']"
2317,EasySignage Digital Signage,31,https://www.producthunt.com/r/0bcb81ae31f209,No reviews until now,No Review Score until now,['Issa'],['Issa'],No Industry type
2318,ViewFinder Pro,29,https://www.producthunt.com/r/dd5595cb9f5e43,No reviews until now,No Review Score until now,['Cris Stringfellow'],['Cris Stringfellow'],"['CUSTOMER COMMUNIC...', 'DEVELOPER TOOLS', 'TECH', 'REMOTE WORK TOOLS', 'WEB APP']"
2319,Health and Medical Calculator,26,https://www.producthunt.com/r/e1d9b3a4ac7214,No reviews until now,No Review Score until now,['Stuart White'],['Stuart White'],"['HEALTH AND FITNESS', 'TECH', 'MEDTECH', 'ANDROID']"
2320,Aura Smart Systems,25,https://www.producthunt.com/r/3f4e82baa3b64e,No reviews until now,No Review Score until now,['Abrar Ahmed'],"['Abrar Ahmed', 'Jasman Singh']","['IPHONE', 'HOME', 'INTERNET OF THINGS', 'WEARABLES', 'ARTIFICIAL INTELL...', 'ANDROID']"
2321,SpeechText.AI for Chrome,267,https://www.producthunt.com/r/d975391cce1816,3 Reviews,4.2/5,['Robert Gehring'],['Robert Gehring'],"['PRODUCTIVITY', 'ARTIFICIAL INTELL...', 'CHROME EXTENSIONS']"
2322,Taxarly,284,https://www.producthunt.com/r/94a9c3f48840ba,10 Reviews,4.8/5,['Manan Mehta'],['Manan Mehta'],"['TASK MANAGEMENT', 'CALENDAR AND SCHE...', 'SIDE PROJECTS', 'PRODUCTIVITY']"
2323,No Fap,229,https://www.producthunt.com/r/6b20aa80060d9f,7 Reviews,2.8/5,['Tasnim Anas'],['Tasnim Anas'],"['USER EXPERIENCE', 'ANDROID']"
2324,Chiff,213,https://www.producthunt.com/r/6d7b52ab19f708,5 Reviews,5.0/5,['Wouter Segijn'],"['Bas Doorn', 'Wouter Segijn']","['IPHONE', 'PRODUCTIVITY', 'ANDROID']"
2325,Nævner,196,https://www.producthunt.com/r/30d3533e2eedc8,2 Reviews,3.3/5,['Filip Jakobsen'],['Filip Jakobsen'],"['DESIGN TOOLS', 'USER EXPERIENCE', 'DEVELOPER TOOLS', 'WEB APP']"
2326,CertifySimple,154,https://www.producthunt.com/r/9767122c0f68e6,2 Reviews,5.0/5,['Kevin William David'],['Sanskar Tiwari'],No Industry type
2327,Blastar - Space Race,181,https://www.producthunt.com/r/5c2f2cc01ac180,2 Reviews,4.6/5,['Kevin William David'],['Atharva Kharbade'],No Industry type
2328,Catalyst by Zoho,146,https://www.producthunt.com/r/86ced248ec1e34,1 Review,5.0/5,['Poonam Singh'],"['Poonam Singh', 'SRIVIDHYA SUBRAMANIAN']","['DEVELOPER TOOLS', 'ARTIFICIAL INTELL...', 'TECH', 'SOFTWARE ENGINEERING']"
2329,Heyr,146,https://www.producthunt.com/r/ae4b8ca7660f5e,2 Reviews,5.0/5,['Kevin Kwong'],['Kevin Kwong'],"['ARTIFICIAL INTELL...', 'HEALTH AND FITNESS']"
2330,Sort Eat Out,138,https://www.producthunt.com/r/499cb0fee6bb70,7 Reviews,5.0/5,['Dhia Ben Haddej'],['Dhia Ben Haddej'],"['HEALTH AND FITNESS', 'PRODUCTIVITY', 'USER EXPERIENCE', 'CHROME EXTENSIONS']"
2331,Blockchain Grants,61,https://www.producthunt.com/r/5c0a2b8d635d0e,No reviews until now,No Review Score until now,['Vaibhav kalra'],"['Vaibhav kalra', 'ManavKalra']","['INVESTING', 'VENTURE CAPITAL', 'CRYPTO', 'CROWDFUNDING', 'DEVELOPER TOOLS', 'PRODUCTIVITY']"
2332,Capijzo,62,https://www.producthunt.com/r/ba1e3aa4e0a2f4,No reviews until now,No Review Score until now,['Chris Messina'],['Jayvadan Bhojani'],"['WRITING TOOLS', 'CHROME EXTENSIONS']"
2333,Tmania,40,https://www.producthunt.com/r/786f160b14031e,No reviews until now,No Review Score until now,['Jaymit Ghadiya'],['Jaymit Ghadiya'],"['PRODUCTIVITY', 'ANDROID']"
2334,SafeBlob,42,https://www.producthunt.com/r/f1568dda19db38,No reviews until now,No Review Score until now,['Stéphan MORAND'],['Stéphan MORAND'],"['PRODUCTIVITY', 'IPHONE']"
2335,SERV,37,https://www.producthunt.com/r/24d885269fe332,No reviews until now,No Review Score until now,['Sedky Abou-Shamalah'],['Sedky Abou-Shamalah'],"['SOFTWARE ENGINEERING', 'PRODUCTIVITY']"
2336,DIVE - Dating With Games,38,https://www.producthunt.com/r/27f2f8c9f8e77b,No reviews until now,No Review Score until now,['aysenur souther'],['aysenur souther'],"['DATING', 'SOCIAL MEDIA TOOLS', 'TECH', 'IPHONE']"
2337,Use of English PRO,32,https://www.producthunt.com/r/f6be504014ed8f,1 Review,5.0/5,['Pau Sanchez'],['Pau Sanchez'],"['TECH', 'IPHONE']"
2338,Serendipity,26,https://www.producthunt.com/r/2d2d9cdc670abd,No reviews until now,No Review Score until now,['Michael Gavrilo'],['Michael Gavrilo'],"['FREE GAMES', 'GAMES', 'ANDROID']"
2339,ElementClip (App Clip),26,https://www.producthunt.com/r/d84ce83ad435e9,No reviews until now,No Review Score until now,['Deleted User'],No Founders exist yet,"['IPAD', 'PRODUCTIVITY', 'USER EXPERIENCE', 'SCIENCE BOOKS', 'EDUCATION', 'AUGMENTED REALITY', 'TECH', 'IPHONE']"
2340,ABYOW,27,https://www.producthunt.com/r/7a99ca4b0af897,1 Review,5.0/5,['RAVINDER BHARTI'],['RAVINDER BHARTI'],"['DATING', 'TECH', 'ANDROID']"
2341,FitBuddy,24,https://www.producthunt.com/r/2aafb62d9fe9c5,No reviews until now,No Review Score until now,['Jasmine'],['Jasmine'],"['HEALTH AND FITNESS', 'IPHONE']"
2342,Albato,724,https://www.producthunt.com/r/3f3687749d0c20,4 Reviews,4.7/5,['Алексей Белый'],"['Mikhail Fedorinin', 'Алексей Белый']","['APIS', 'MARKETING', 'DEVELOPER TOOLS', 'NO-CODE', 'PRODUCTIVITY']"
2343,Capsule 2.0,423,https://www.producthunt.com/r/1403b619559569,3 Reviews,4.4/5,['Champ Bennett'],"['Jacob Sologub', 'Clarke Blackham', 'Joseph Jorgensen', 'MaryAnn Bennett', 'Champ Bennett']","['MARKETING', 'REMOTE WORK TOOLS', 'SOCIAL MEDIA TOOLS']"
2344,Nailted for Slack,347,https://www.producthunt.com/r/014e367d3391e3,5 Reviews,4.8/5,['Jose Ig. Andrés'],"['Jose Ig. Andrés', 'Javier Anaya Martínez', 'Jesus Cerviño']","['ANALYTICS', 'TECH', 'PRODUCTIVITY']"
2345,Slaps,295,https://www.producthunt.com/r/8571a23f71ba98,4 Reviews,4.4/5,['Kevin William David'],['Laura Saunders'],No Industry type
2346,Card UX/UI,268,https://www.producthunt.com/r/b103f60c46f1af,4 Reviews,4.4/5,['Adam Jakubowski'],['Adam Jakubowski'],"['DEVELOPER TOOLS', 'TECH', 'USER EXPERIENCE']"
2347,Decentrafile,216,https://www.producthunt.com/r/1ef6469912afd2,1 Review,5.0/5,['Cody Krecicki'],['Cody Krecicki'],"['ANONYMOUS', 'DEVELOPER TOOLS', 'PRODUCTIVITY']"
2348,FilterSS,219,https://www.producthunt.com/r/95480c1dd7463d,1 Review,5.0/5,['Frank Eno'],['Frank Eno'],"['PRODUCTIVITY', 'DEVELOPER TOOLS', 'DESIGN TOOLS']"
2349,Value Network,249,https://www.producthunt.com/r/df3c5542b9ec93,7 Reviews,4.8/5,['Artem Levin'],['Artem Levin'],"['FINTECH', 'CRYPTO', 'WEB APP']"
2350,RPGen,150,https://www.producthunt.com/r/29f963dc86bf2e,3 Reviews,5.0/5,['Lyzzi Brooks'],['Lyzzi Brooks'],"['IPHONE', 'WEB APP', 'PRODUCTIVITY', 'RPGS', 'GAMES', 'APPLE', 'ANDROID']"
2351,O.MG Cable,142,https://www.producthunt.com/r/b26a320fd3465e,No reviews until now,No Review Score until now,['Michael Silber'],No Founders exist yet,"['PRIVACY', 'HARDWARE']"
2352,Learnee,69,https://www.producthunt.com/r/a7fcc601ed9390,No reviews until now,No Review Score until now,['Kevin William David'],"['Tuan Duong Quang', 'Alexander Eliseev']","['CROWDFUNDING', 'TECH', 'LEARN A LANGUAGE']"
2353,This Punk Does Not Exist,93,https://www.producthunt.com/r/8484a1cc2aff34,4 Reviews,4.5/5,['Joshua'],['Joshua'],"['CRYPTO', 'ART']"
2354,Pomodory,60,https://www.producthunt.com/r/8028fda9aada66,No reviews until now,No Review Score until now,['uxactly'],"['uxactly', 'David Schulz']","['WEB APP', 'PRODUCTIVITY', 'USER EXPERIENCE', 'IPHONE']"
2355,Feel Something,61,https://www.producthunt.com/r/78755207e437a4,No reviews until now,No Review Score until now,['Hiten Shah'],['Pat Timmons'],"['BOOKS', 'MARKETING']"
2356,EmailWritr,64,https://www.producthunt.com/r/a3736e314d3fb0,No reviews until now,No Review Score until now,['Augustine Esheya'],"['Augustine Esheya', 'Peter Onwe']","['EMAIL NEWSLETTERS', 'WRITING TOOLS', 'EMAIL MARKETING', 'EMAIL']"
2357,Reach It,68,https://www.producthunt.com/r/3894aedd847e3d,No reviews until now,No Review Score until now,['Yosua Putra'],['Yosua Putra'],"['PRODUCTIVITY', 'ANDROID']"
2358,NFTnest,56,https://www.producthunt.com/r/1d893a934f0ca6,1 Review,5.0/5,['Arsh verma'],['Arsh verma'],No Industry type
2359,MessageDesk,63,https://www.producthunt.com/r/c37a93dc01198b,No reviews until now,No Review Score until now,['Kyle Kuczynski'],"['Kyle Kuczynski', 'Josh Merryman', 'Ben']","['SALES', 'PAYMENT', 'MARKETING', 'SAAS', 'E-COMMERCE', 'BOTS', 'TECH', 'MESSAGING']"
2360,Smart Guess for Planning Poker,46,https://www.producthunt.com/r/cc712e6d93c706,No reviews until now,No Review Score until now,['Björn Brynjar Jónsson'],['Björn Brynjar Jónsson'],No Industry type
2361,Market Finder,44,https://www.producthunt.com/r/dd4d98c241362b,No reviews until now,No Review Score until now,['Gautam Mehra'],['Gautam Mehra'],"['MARKETING', 'ADVERTISING', 'SEO TOOLS', 'SOCIAL MEDIA TOOLS']"
2362,StoreJars,33,https://www.producthunt.com/r/5a720a4cc9514f,No reviews until now,No Review Score until now,['Victor Akerele'],['Victor Akerele'],"['TECH', 'E-COMMERCE']"
2363,Secret Language of Birthdays,31,https://www.producthunt.com/r/2638381f38a238,No reviews until now,No Review Score until now,['Philip Tadros'],['Philip Tadros'],"['DATING', 'IPHONE']"
2364,Adrobox,30,https://www.producthunt.com/r/c091fd2769c3ee,No reviews until now,No Review Score until now,['Alexander Evstratov'],['Alexander Evstratov'],"['IPHONE', 'PRODUCTIVITY', 'MARKETING', 'ANDROID']"
